 phys1:  dp =  -0.47, dl =  -0.47, dh =  -0.00,  ACCEPT!
 merge:  dp =   5.34, dl =   2.68, dh =   2.66,  reject!
  int2:  dp =   0.01, dl =   0.01, dh =   0.00,  ACCEPT!
 split:  dp =   0.45, dl =   0.59, dh =  -0.14,  ACCEPT!
 phys1:  dp =  -0.10, dl =  -0.10, dh =  -0.00,  ACCEPT!
 phys1:  dp =  -0.11, dl =  -0.11, dh =  -0.00,  ACCEPT!
 merge:  dp =   0.38, dl =  -0.00, dh =   0.38,  reject!
 merge:  dp =   5.18, dl =   2.39, dh =   2.79,  reject!
  int2:  dp =   0.05, dl =   0.01, dh =   0.04,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int1:  dp =  -0.41, dl =  -0.35, dh =  -0.06,  ACCEPT!
 split:  dp =   2.35, dl =   0.02, dh =   2.33,  reject!
 split:  dp =   1.87, dl =  -0.00, dh =   1.87,  ACCEPT!
 merge:  dp =  -1.87, dl =   0.00, dh =  -1.87,  ACCEPT!
 phys4:  dp =  -0.01, dl =  -0.01, dh =  -0.00,  ACCEPT!
 merge:  dp =  79.68, dl =  78.88, dh =   0.80,  reject!
  int1:  dp =  -0.04, dl =   0.00, dh =  -0.04,  ACCEPT!
 split:  dp =   0.56, dl =  -0.16, dh =   0.72,  ACCEPT!
 split:  dp = 1183.94, dl = 1183.48, dh =   0.47,  reject!
  int2:  dp =   0.09, dl =   0.00, dh =   0.09,  reject!
 phys1:  dp =   0.17, dl =   0.17, dh =  -0.00,  ACCEPT!
 split:  dp =  -2.41, dl =  -0.76, dh =  -1.65,  ACCEPT!
 split:  dp =  31.42, dl =  28.63, dh =   2.80,  reject!
  int1:  dp =  -0.14, dl =   0.00, dh =  -0.14,  ACCEPT!
 phys4:  dp =   0.68, dl =   0.68, dh =  -0.00,  ACCEPT!
  int2:  dp =   0.06, dl =   0.01, dh =   0.05,  ACCEPT!
 split:  dp =  13.58, dl =  11.57, dh =   2.01,  reject!
 phys4:  dp =   0.08, dl =   0.08, dh =  -0.00,  ACCEPT!
 split:  dp = 401.96, dl = 401.76, dh =   0.21,  reject!
 merge:  dp =  -0.50, dl =   0.03, dh =  -0.52,  ACCEPT!
 split:  dp =   0.26, dl =   0.64, dh =  -0.39,  ACCEPT!
  int1:  dp =   0.11, dl =   0.00, dh =   0.11,  ACCEPT!
  int2:  dp =  -0.32, dl =  -0.27, dh =  -0.05,  ACCEPT!
 phys1:  dp =  -0.05, dl =  -0.05, dh =  -0.00,  ACCEPT!
 phys4:  dp =  -0.03, dl =  -0.03, dh =  -0.00,  ACCEPT!
 merge:  dp =   4.58, dl =   2.66, dh =   1.92,  reject!
 split:  dp =  -2.38, dl =  -0.79, dh =  -1.59,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 merge:  dp = 7859.15, dl = 7858.10, dh =   1.06,  reject!
  int2:  dp =  -0.02, dl =  -0.00, dh =  -0.02,  ACCEPT!
  int2:  dp =  -0.03, dl =  -0.02, dh =  -0.01,  ACCEPT!
 merge:  dp =   0.95, dl =  -0.00, dh =   0.95,  reject!
 merge:  dp =   0.90, dl =  -0.05, dh =   0.95,  ACCEPT!
 merge:  dp =   0.47, dl =  -0.00, dh =   0.47,  ACCEPT!
 split:  dp =   3.26, dl =   1.34, dh =   1.92,  reject!
 split:  dp =   1.92, dl =   0.00, dh =   1.92,  ACCEPT!
 split:  dp = 2177.98, dl = 2175.93, dh =   2.05,  reject!
 phys4:  dp =  -0.05, dl =  -0.05, dh =  -0.00,  ACCEPT!
  int2:  dp =  -0.05, dl =   0.00, dh =  -0.05,  ACCEPT!
 phys1:  dp =  -0.11, dl =  -0.11, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.13, dl =   0.13, dh =  -0.00,  ACCEPT!
 split:  dp =   1.10, dl =  -0.00, dh =   1.10,  reject!
  int2:  dp =  -0.34, dl =  -0.09, dh =  -0.25,  ACCEPT!
 merge:  dp =  -1.86, dl =  -0.00, dh =  -1.86,  ACCEPT!
 merge:  dp = 7710.40, dl = 7710.23, dh =   0.17,  reject!
 split:  dp = 113.19, dl = 112.89, dh =   0.30,  reject!
 merge:  dp = 7143.60, dl = 7142.75, dh =   0.85,  reject!
 split:  dp =  37.43, dl =  34.96, dh =   2.47,  reject!
 phys1:  dp =  -0.15, dl =  -0.15, dh =  -0.00,  ACCEPT!
 phys4:  dp =   0.02, dl =   0.02, dh =  -0.00,  ACCEPT!
 merge:  dp =   1.99, dl =   0.29, dh =   1.70,  reject!
  int2:  dp =   0.07, dl =   0.03, dh =   0.04,  ACCEPT!
 phys1:  dp = 474.20, dl = 474.20, dh =  -0.00,  reject!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 split:  dp = 175.29, dl = 175.00, dh =   0.30,  reject!
 phys4:  dp =   0.09, dl =   0.09, dh =  -0.00,  ACCEPT!
 merge:  dp =   2.45, dl =   1.16, dh =   1.29,  reject!
 phys1:  dp =  -0.09, dl =  -0.09, dh =  -0.00,  ACCEPT!
 merge:  dp =   0.29, dl =   0.11, dh =   0.19,  ACCEPT!
  int1:  dp =  -0.11, dl =  -0.09, dh =  -0.02,  ACCEPT!
  int2:  dp =   0.01, dl =  -0.00, dh =   0.01,  ACCEPT!
 split:  dp = 4679.97, dl = 4679.26, dh =   0.72,  reject!
 phys4:  dp =   0.37, dl =   0.37, dh =  -0.00,  ACCEPT!
 split:  dp = 572.22, dl = 571.51, dh =   0.72,  reject!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 merge:  dp =   1.55, dl =   0.15, dh =   1.40,  reject!
  int2:  dp =  -0.00, dl =  -0.00, dh =   0.00,  ACCEPT!
  int1:  dp =   1.03, dl =   0.88, dh =   0.15,  reject!
 merge:  dp = 8943.10, dl = 8943.05, dh =   0.05,  reject!
 split:  dp =  -0.17, dl =   0.08, dh =  -0.25,  ACCEPT!
 merge:  dp =   0.33, dl =   0.08, dh =   0.25,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 merge:  dp =   7.01, dl =   6.96, dh =   0.05,  reject!
 split:  dp =  31.78, dl =  32.03, dh =  -0.25,  reject!
  int1:  dp =  -0.04, dl =   0.01, dh =  -0.05,  ACCEPT!
  int1:  dp =   0.03, dl =  -0.04, dh =   0.08,  ACCEPT!
 merge:  dp =   0.58, dl =   0.00, dh =   0.58,  ACCEPT!
  int1:  dp =   6.73, dl =   6.76, dh =  -0.03,  reject!
  int1:  dp =  31.54, dl =  31.60, dh =  -0.06,  reject!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 split:  dp =   4.56, dl =   5.38, dh =  -0.82,  reject!
 phys1:  dp =  -0.02, dl =  -0.02, dh =  -0.00,  ACCEPT!
 split:  dp =   2.01, dl =  -0.00, dh =   2.01,  reject!
 phys4:  dp =  -0.02, dl =  -0.02, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.01, dl =   0.01, dh =  -0.00,  ACCEPT!
  int1:  dp =  -0.01, dl =   0.01, dh =  -0.02,  ACCEPT!
  int2:  dp =  -0.00, dl =   0.00, dh =  -0.01,  ACCEPT!
 split:  dp =  -0.57, dl =   0.03, dh =  -0.60,  ACCEPT!
 phys4:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 split:  dp =   1.90, dl =   0.00, dh =   1.90,  reject!
  int2:  dp =  -0.09, dl =  -0.08, dh =  -0.01,  ACCEPT!
 merge:  dp =   0.62, dl =   0.02, dh =   0.60,  ACCEPT!
 split:  dp =   0.55, dl =  -0.20, dh =   0.74,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 phys4:  dp =  76.02, dl =  76.02, dh =  -0.00,  reject!
 merge:  dp = 12460.52, dl = 12460.47, dh =   0.05,  reject!
 split:  dp =  95.42, dl =  95.73, dh =  -0.31,  reject!
 phys4:  dp = 680.72, dl = 680.72, dh =  -0.00,  reject!
 merge:  dp =  80.94, dl =  79.82, dh =   1.12,  reject!
 phys1:  dp =  37.52, dl =  37.52, dh =  -0.00,  reject!
  int1:  dp =  -0.02, dl =  -0.02, dh =  -0.00,  ACCEPT!
 split:  dp =  -0.31, dl =  -0.00, dh =  -0.31,  ACCEPT!
 merge:  dp =   3.15, dl =   1.37, dh =   1.77,  reject!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int1:  dp =   0.51, dl =   0.25, dh =   0.26,  ACCEPT!
 merge:  dp =   2.89, dl =   1.12, dh =   1.77,  reject!
  int2:  dp =   0.00, dl =  -0.00, dh =   0.00,  ACCEPT!
  int2:  dp =   0.14, dl =   0.00, dh =   0.14,  reject!
 split:  dp =   0.16, dl =   1.46, dh =  -1.30,  ACCEPT!
 split:  dp =   6.63, dl =   0.00, dh =   6.63,  reject!
  int1:  dp =  -0.01, dl =  -0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =   1.59, dl =   1.59, dh =  -0.00,  reject!
  int1:  dp =   0.10, dl =   0.05, dh =   0.05,  ACCEPT!
 merge:  dp =   0.39, dl =  -0.01, dh =   0.40,  reject!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =  23.14, dl =  23.14, dh =  -0.00,  reject!
  int1:  dp =  -0.02, dl =  -0.01, dh =  -0.01,  ACCEPT!
 merge:  dp =   2.71, dl =   0.86, dh =   1.85,  reject!
  int2:  dp =  -0.07, dl =   0.00, dh =  -0.07,  ACCEPT!
  int1:  dp =  -0.72, dl =  -0.78, dh =   0.06,  ACCEPT!
  int2:  dp =   5.20, dl =   5.02, dh =   0.19,  reject!
  int2:  dp =   0.02, dl =  -0.00, dh =   0.02,  ACCEPT!
 split:  dp = 9666.07, dl = 9665.57, dh =   0.50,  reject!
  int1:  dp =   0.47, dl =   0.00, dh =   0.47,  ACCEPT!
  int2:  dp =   0.01, dl =  -0.00, dh =   0.01,  ACCEPT!
  int2:  dp =  -0.16, dl =   0.00, dh =  -0.16,  ACCEPT!
 merge:  dp =   0.37, dl =  -0.00, dh =   0.37,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int2:  dp =   0.00, dl =  -0.00, dh =   0.00,  ACCEPT!
 phys1:  dp =   0.03, dl =   0.03, dh =  -0.00,  ACCEPT!
 merge:  dp =  81.35, dl =  80.15, dh =   1.20,  reject!
 phys1:  dp =  -0.07, dl =  -0.07, dh =  -0.00,  ACCEPT!
  int2:  dp =  -0.35, dl =  -0.31, dh =  -0.05,  ACCEPT!
 merge:  dp =   1.23, dl =   0.00, dh =   1.23,  ACCEPT!
 phys1:  dp =   0.01, dl =   0.01, dh =  -0.00,  ACCEPT!
 merge:  dp =   2.51, dl =   0.85, dh =   1.66,  reject!
  int1:  dp =  -0.39, dl =  -0.19, dh =  -0.20,  ACCEPT!
 phys1:  dp = 226.88, dl = 226.88, dh =  -0.00,  reject!
 split:  dp = 1153.54, dl = 1152.69, dh =   0.84,  reject!
 merge:  dp =   1.73, dl =   0.00, dh =   1.73,  ACCEPT!
 phys4:  dp =   0.04, dl =   0.04, dh =  -0.00,  ACCEPT!
 merge:  dp =   2.70, dl =   0.24, dh =   2.46,  reject!
 split:  dp =  12.08, dl =  12.56, dh =  -0.48,  reject!
 phys4:  dp =  -0.39, dl =  -0.39, dh =  -0.00,  ACCEPT!
 split:  dp =   3.48, dl =   1.62, dh =   1.86,  reject!
 phys1:  dp =   0.02, dl =   0.02, dh =  -0.00,  ACCEPT!
 phys4:  dp =   0.12, dl =   0.12, dh =  -0.00,  ACCEPT!
  int2:  dp =   0.01, dl =   0.01, dh =   0.01,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 split:  dp =   1.74, dl =  -0.06, dh =   1.80,  reject!
 phys1:  dp =  -0.21, dl =  -0.21, dh =  -0.00,  ACCEPT!
 merge:  dp =   2.57, dl =   0.11, dh =   2.46,  reject!
 phys4:  dp =   0.78, dl =   0.78, dh =  -0.00,  ACCEPT!
  int1:  dp =  -0.18, dl =  -0.14, dh =  -0.05,  ACCEPT!
  int1:  dp =  -0.01, dl =  -0.01, dh =  -0.00,  ACCEPT!
 merge:  dp =   0.89, dl =  -0.03, dh =   0.91,  reject!
 phys1:  dp =  -0.24, dl =  -0.24, dh =  -0.00,  ACCEPT!
 split:  dp =  -1.90, dl =  -1.14, dh =  -0.76,  ACCEPT!
 merge:  dp =   0.97, dl =  -0.07, dh =   1.04,  reject!
  int1:  dp =   0.04, dl =   0.00, dh =   0.03,  ACCEPT!
 merge:  dp =   0.76, dl =  -0.00, dh =   0.76,  reject!
  int1:  dp =  -0.30, dl =  -0.27, dh =  -0.03,  ACCEPT!
 phys4:  dp =   0.02, dl =   0.02, dh =  -0.00,  ACCEPT!
  int1:  dp =   0.03, dl =   0.03, dh =   0.00,  ACCEPT!
 phys4:  dp = 364.80, dl = 364.80, dh =  -0.00,  reject!
  int2:  dp =   0.00, dl =   0.00, dh =   0.00,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 split:  dp =   0.93, dl =   0.00, dh =   0.93,  ACCEPT!
  int1:  dp =  14.06, dl =  14.16, dh =  -0.10,  reject!
  int2:  dp =  -0.04, dl =  -0.00, dh =  -0.04,  ACCEPT!
  int1:  dp =   0.31, dl =   0.27, dh =   0.03,  ACCEPT!
 split:  dp =   1.50, dl =   0.00, dh =   1.50,  reject!
  int1:  dp =  -0.22, dl =  -0.20, dh =  -0.03,  ACCEPT!
 merge:  dp =   1.78, dl =   0.61, dh =   1.17,  reject!
  int2:  dp =   0.03, dl =  -0.00, dh =   0.03,  ACCEPT!
 merge:  dp =   1.08, dl =  -0.07, dh =   1.15,  ACCEPT!
 split:  dp =   0.30, dl =   0.02, dh =   0.28,  ACCEPT!
  int2:  dp =   0.02, dl =   0.00, dh =   0.02,  ACCEPT!
 phys4:  dp =   0.02, dl =   0.02, dh =  -0.00,  ACCEPT!
 split:  dp =   8.06, dl =   9.31, dh =  -1.25,  reject!
  int2:  dp =  -0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.69, dl =   0.69, dh =  -0.00,  ACCEPT!
 merge:  dp =   1.72, dl =   0.22, dh =   1.50,  reject!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.00, dl =   0.00, dh =  -0.00,  ACCEPT!
 merge:  dp =  -0.97, dl =   0.00, dh =  -0.97,  ACCEPT!
  int2:  dp =   0.19, dl =   0.00, dh =   0.19,  reject!
 merge:  dp =   2.96, dl =   0.16, dh =   2.80,  reject!
 phys4:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int2:  dp =   0.11, dl =  -0.01, dh =   0.12,  ACCEPT!
  int2:  dp =   0.07, dl =  -0.00, dh =   0.07,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int1:  dp =   0.30, dl =   0.00, dh =   0.30,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int1:  dp =  -0.40, dl =  -0.25, dh =  -0.15,  ACCEPT!
 phys4:  dp =   0.04, dl =   0.04, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.04, dl =   0.04, dh =  -0.00,  ACCEPT!
  int2:  dp =   0.01, dl =   0.00, dh =   0.01,  ACCEPT!
 split:  dp =   7.04, dl =   8.24, dh =  -1.20,  reject!
 phys1:  dp =  -0.02, dl =  -0.02, dh =  -0.00,  ACCEPT!
 merge:  dp =   0.93, dl =   0.32, dh =   0.61,  reject!
 split:  dp = 10844.78, dl = 10843.39, dh =   1.39,  reject!
 phys4:  dp =  -0.26, dl =  -0.26, dh =  -0.00,  ACCEPT!
 phys1:  dp =  -0.28, dl =  -0.28, dh =  -0.00,  ACCEPT!
 split:  dp =   8.69, dl =   7.29, dh =   1.39,  reject!
  int2:  dp =  -0.28, dl =  -0.06, dh =  -0.21,  ACCEPT!
  int1:  dp =  -0.01, dl =  -0.00, dh =  -0.01,  ACCEPT!
 phys4:  dp =   0.43, dl =   0.43, dh =  -0.00,  ACCEPT!
 phys4:  dp =  -0.19, dl =  -0.19, dh =  -0.00,  ACCEPT!
 split:  dp =  -1.35, dl =  -0.15, dh =  -1.20,  ACCEPT!
 merge:  dp =  86.52, dl =  84.25, dh =   2.27,  reject!
  int2:  dp =   0.09, dl =   0.01, dh =   0.08,  ACCEPT!
 merge:  dp =   2.35, dl =  -0.01, dh =   2.36,  reject!
 phys4:  dp =  -0.05, dl =  -0.05, dh =  -0.00,  ACCEPT!
 split:  dp =   0.49, dl =  -0.00, dh =   0.50,  ACCEPT!
 split:  dp = 873.36, dl = 872.56, dh =   0.81,  reject!
 merge:  dp =   2.11, dl =   1.28, dh =   0.82,  reject!
 split:  dp =  75.73, dl =  77.76, dh =  -2.03,  reject!
 split:  dp =   2.44, dl =   0.00, dh =   2.44,  reject!
  int1:  dp =  -0.55, dl =   0.00, dh =  -0.55,  ACCEPT!
 merge:  dp =  86.90, dl =  84.53, dh =   2.37,  reject!
 phys1:  dp =   0.27, dl =   0.27, dh =  -0.00,  ACCEPT!
 split:  dp =   2.32, dl =   1.60, dh =   0.73,  reject!
 phys1:  dp =   0.25, dl =   0.25, dh =  -0.00,  ACCEPT!
 merge:  dp =   1.41, dl =   0.59, dh =   0.83,  reject!
 split:  dp = 113.89, dl = 113.08, dh =   0.81,  reject!
 phys4:  dp =   0.01, dl =   0.01, dh =  -0.00,  ACCEPT!
  int2:  dp =  -0.09, dl =   0.00, dh =  -0.09,  ACCEPT!
  int2:  dp =  -0.11, dl =  -0.04, dh =  -0.07,  ACCEPT!
 phys4:  dp = 142.89, dl = 142.89, dh =  -0.00,  reject!
 merge:  dp =  -0.00, dl =  -0.03, dh =   0.03,  ACCEPT!
 split:  dp =   0.23, dl =   2.16, dh =  -1.94,  ACCEPT!
  int1:  dp =  -0.47, dl =  -0.98, dh =   0.51,  ACCEPT!
 merge:  dp =  -0.49, dl =   0.00, dh =  -0.50,  ACCEPT!
  int1:  dp =   0.05, dl =   0.04, dh =   0.01,  ACCEPT!
 phys4:  dp =   0.26, dl =   0.26, dh =  -0.00,  ACCEPT!
 merge:  dp =   1.80, dl =   2.17, dh =  -0.37,  reject!
 merge:  dp =   1.18, dl =  -0.24, dh =   1.43,  ACCEPT!
 merge:  dp = 9377.66, dl = 9375.56, dh =   2.10,  reject!
 split:  dp =   1.81, dl =  -0.26, dh =   2.08,  reject!
 phys1:  dp =  -0.02, dl =  -0.02, dh =  -0.00,  ACCEPT!
 split:  dp =   2.69, dl =   1.30, dh =   1.39,  reject!
 phys1:  dp =  15.85, dl =  15.85, dh =  -0.00,  reject!
 split:  dp = 341.58, dl = 343.34, dh =  -1.76,  reject!
 merge:  dp =   0.57, dl =  -0.00, dh =   0.57,  ACCEPT!
  int2:  dp =   0.02, dl =   0.01, dh =   0.00,  ACCEPT!
  int2:  dp =   0.06, dl =   0.02, dh =   0.04,  ACCEPT!
  int1:  dp =   0.71, dl =   0.36, dh =   0.35,  ACCEPT!
 merge:  dp =   1.74, dl =   2.34, dh =  -0.60,  reject!
 split:  dp = 12285.93, dl = 12284.39, dh =   1.55,  reject!
 split:  dp =   6.39, dl =   3.26, dh =   3.14,  reject!
 phys4:  dp =  -0.53, dl =  -0.53, dh =  -0.00,  ACCEPT!
  int1:  dp =  -0.01, dl =  -0.00, dh =  -0.01,  ACCEPT!
 split:  dp =  -1.38, dl =  -0.07, dh =  -1.32,  ACCEPT!
  int1:  dp =   0.26, dl =   0.04, dh =   0.21,  ACCEPT!
 merge:  dp =  66.54, dl =  64.81, dh =   1.73,  reject!
 merge:  dp =   1.46, dl =   2.60, dh =  -1.14,  reject!
 phys1:  dp =   0.26, dl =   0.26, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.04, dl =   0.04, dh =  -0.00,  ACCEPT!
  int2:  dp =   0.09, dl =   0.15, dh =  -0.06,  ACCEPT!
 merge:  dp =   1.40, dl =   0.10, dh =   1.30,  reject!
 merge:  dp =   2.17, dl =   1.15, dh =   1.02,  ACCEPT!
 split:  dp =   3.14, dl =   3.88, dh =  -0.74,  reject!
 phys1:  dp =  -0.09, dl =  -0.09, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.02, dl =   0.02, dh =  -0.00,  ACCEPT!
 split:  dp =   8.52, dl =   9.26, dh =  -0.74,  reject!
 merge:  dp =   1.76, dl =   0.16, dh =   1.60,  ACCEPT!
 phys1:  dp =   0.01, dl =   0.01, dh =  -0.00,  ACCEPT!
  int1:  dp =   0.21, dl =   0.35, dh =  -0.15,  ACCEPT!
  int1:  dp =   0.06, dl =   0.00, dh =   0.06,  ACCEPT!
 phys4:  dp =   0.04, dl =   0.04, dh =  -0.00,  ACCEPT!
 split:  dp =  41.13, dl =  42.64, dh =  -1.51,  reject!
 split:  dp =  -1.90, dl =  -0.30, dh =  -1.60,  ACCEPT!
 split:  dp =   2.47, dl =   3.61, dh =  -1.14,  ACCEPT!
 merge:  dp =   2.51, dl =   1.37, dh =   1.14,  reject!
 phys1:  dp =  -1.19, dl =  -1.19, dh =  -0.00,  ACCEPT!
 split:  dp =   1.12, dl =  -0.02, dh =   1.14,  reject!
 merge:  dp =   1.39, dl =   0.00, dh =   1.39,  ACCEPT!
 phys1:  dp =  -0.14, dl =  -0.14, dh =  -0.00,  ACCEPT!
 merge:  dp =  37.45, dl =  35.84, dh =   1.61,  reject!
 split:  dp = 621.06, dl = 619.72, dh =   1.34,  reject!
 split:  dp = 695.44, dl = 694.10, dh =   1.34,  reject!
 phys4:  dp =   0.09, dl =   0.09, dh =  -0.00,  ACCEPT!
 merge:  dp =   1.37, dl =   0.19, dh =   1.18,  ACCEPT!
  int1:  dp =  -0.42, dl =  -0.26, dh =  -0.16,  ACCEPT!
 split:  dp =   0.39, dl =   1.90, dh =  -1.51,  ACCEPT!
 split:  dp =   1.89, dl =   0.28, dh =   1.60,  reject!
  int1:  dp =   0.07, dl =  -0.01, dh =   0.08,  ACCEPT!
  int2:  dp =   0.07, dl =  -0.22, dh =   0.29,  ACCEPT!
 merge:  dp =  -2.14, dl =  -3.71, dh =   1.56,  ACCEPT!
 phys4:  dp =  -0.57, dl =  -0.57, dh =  -0.00,  ACCEPT!
 split:  dp = 396.29, dl = 394.91, dh =   1.38,  reject!
 phys4:  dp =   2.20, dl =   2.20, dh =  -0.00,  reject!
 split:  dp =   0.92, dl =   2.17, dh =  -1.25,  reject!
 phys1:  dp =  -0.84, dl =  -0.84, dh =  -0.00,  ACCEPT!
  int2:  dp =  -0.04, dl =  -0.04, dh =   0.00,  ACCEPT!
 split:  dp =  -1.30, dl =  -0.17, dh =  -1.12,  ACCEPT!
 phys4:  dp =  -0.50, dl =  -0.50, dh =  -0.00,  ACCEPT!
  int2:  dp =  -0.36, dl =  -0.42, dh =   0.06,  ACCEPT!
 split:  dp =   1.85, dl =   0.02, dh =   1.83,  ACCEPT!
 split:  dp = 103.70, dl = 104.84, dh =  -1.14,  reject!
 phys1:  dp = 1423.45, dl = 1423.45, dh =  -0.00,  reject!
 merge:  dp =   2.82, dl =  -0.10, dh =   2.93,  reject!
 phys4:  dp = 123.38, dl = 123.38, dh =  -0.00,  reject!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 split:  dp =   2.74, dl =   0.00, dh =   2.74,  reject!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 phys1:  dp =   0.25, dl =   0.25, dh =  -0.00,  ACCEPT!
  int1:  dp =   0.19, dl =  -0.10, dh =   0.29,  reject!
 phys1:  dp = 162.92, dl = 162.92, dh =  -0.00,  reject!
 merge:  dp =   3.33, dl =   2.03, dh =   1.30,  reject!
  int2:  dp =   1.80, dl =   1.84, dh =  -0.04,  reject!
  int2:  dp =  -0.60, dl =  -0.30, dh =  -0.30,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 split:  dp =   2.09, dl =   0.09, dh =   2.00,  ACCEPT!
  int2:  dp =   0.01, dl =   0.00, dh =   0.01,  ACCEPT!
 split:  dp =   1.17, dl =  -0.00, dh =   1.17,  reject!
  int1:  dp =   0.14, dl =   0.02, dh =   0.12,  ACCEPT!
  int2:  dp =  -0.03, dl =  -0.01, dh =  -0.02,  ACCEPT!
 merge:  dp =   2.95, dl =  -0.09, dh =   3.04,  reject!
 split:  dp = 250.62, dl = 249.45, dh =   1.17,  reject!
 phys1:  dp =  -0.51, dl =  -0.51, dh =  -0.00,  ACCEPT!
 phys1:  dp =   1.31, dl =   1.31, dh =  -0.00,  reject!
 split:  dp =   3.20, dl =   0.05, dh =   3.15,  reject!
 merge:  dp =  -2.30, dl =   0.01, dh =  -2.30,  ACCEPT!
  int1:  dp =  -0.01, dl =   0.00, dh =  -0.01,  ACCEPT!
 merge:  dp =   7.66, dl =   7.66, dh =   0.01,  reject!
  int1:  dp =  -0.00, dl =   0.01, dh =  -0.01,  ACCEPT!
  int1:  dp =  -0.28, dl =   0.20, dh =  -0.48,  ACCEPT!
 split:  dp =   2.91, dl =  -0.05, dh =   2.97,  reject!
 merge:  dp =   2.50, dl =   1.28, dh =   1.22,  reject!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
  int1:  dp =   0.02, dl =   0.04, dh =  -0.02,  ACCEPT!
  int1:  dp =   0.04, dl =   0.06, dh =  -0.02,  ACCEPT!
  int2:  dp =  -0.01, dl =  -0.00, dh =  -0.01,  ACCEPT!
  int1:  dp =   0.06, dl =   0.07, dh =  -0.01,  ACCEPT!
 phys1:  dp =  -0.00, dl =  -0.00, dh =  -0.00,  ACCEPT!
 merge:  dp =  -1.59, dl =   0.07, dh =  -1.66,  ACCEPT!
 merge:  dp =   3.64, dl =   2.13, dh =   1.51,  reject!
  int2:  dp =  66.08, dl =  65.92, dh =   0.16,  reject!
 phys1:  dp =   0.03, dl =   0.03, dh =  -0.00,  ACCEPT!
 merge:  dp =   2.66, dl =  -0.12, dh =   2.78,  reject!
 split:  dp =  -1.51, dl =   0.04, dh =  -1.55,  ACCEPT!
 phys1:  dp =   0.02, dl =   0.02, dh =  -0.00,  ACCEPT!
 split:  dp =   1.70, dl =   3.29, dh =  -1.59,  reject!
 phys4:  dp =  -0.42, dl =  -0.42, dh =  -0.00,  ACCEPT!
 merge:  dp =  -0.10, dl =  -2.01, dh =   1.91,  ACCEPT!
  int1:  dp =  -0.13, dl =  -0.11, dh =  -0.02,  ACCEPT!
 phys1:  dp =  -0.06, dl =  -0.06, dh =  -0.00,  ACCEPT!
 merge:  dp =   1.77, dl =   2.90, dh =  -1.13,  ACCEPT!
 phys1:  dp =  -0.58, dl =  -0.58, dh =  -0.00,  ACCEPT!
 phys4:  dp =   0.45, dl =   0.45, dh =  -0.00,  reject!
 merge:  dp = 4286.38, dl = 4285.20, dh =   1.18,  reject!
 phys4:  dp = 710.26, dl = 710.26, dh =  -0.00,  reject!
 split:  dp =  16.58, dl =  15.08, dh =   1.50,  reject!
 split:  dp = 16344.41, dl = 16342.91, dh =   1.50,  reject!
 merge:  dp = 4291.12, dl = 4289.94, dh =   1.18,  reject!
  int1:  dp =   0.77, dl =   1.04, dh =  -0.28,  reject!
 merge:  dp =   5.06, dl =   2.42, dh =   2.63,  reject!
 merge:  dp =   1.12, dl =   1.64, dh =  -0.52,  ACCEPT!
