layers, nll
9, 117.735548
9, 117.735548
10, 124.374265
10, 127.929550
10, 127.929550
10, 127.929550
10, 127.929550
10, 130.370980
11, 124.323570
12, 141.844596
12, 141.847375
11, 124.321524
11, 124.321523
11, 124.143154
11, 121.674348
11, 121.674348
11, 121.442070
11, 121.442070
11, 121.442070
11, 121.445120
11, 118.503004
11, 119.177081
11, 119.513308
11, 120.210169
11, 120.210169
11, 119.474719
11, 119.474719
11, 119.474719
11, 119.474719
12, 119.670071
12, 119.666770
12, 119.666770
12, 119.866573
12, 118.572180
12, 118.572180
12, 118.545903
12, 119.739552
12, 119.686289
12, 119.816224
12, 119.890435
12, 119.889789
13, 116.170942
13, 116.170942
13, 116.170942
13, 116.170942
12, 114.623170
13, 125.616710
13, 125.616710
13, 125.616710
13, 125.616710
13, 125.616710
13, 127.842416
13, 127.793412
13, 127.793412
13, 127.794577
12, 131.434734
12, 131.412579
12, 131.412575
12, 139.068395
12, 139.068395
12, 133.274830
13, 131.917595
13, 131.917595
13, 131.917595
13, 131.917595
13, 131.917595
12, 133.274830
12, 131.569042
12, 131.569042
12, 132.319526
12, 121.236444
12, 121.236444
12, 121.516343
11, 118.192730
11, 118.170602
11, 118.172019
11, 124.390083
10, 119.018904
10, 119.019263
10, 119.019263
10, 119.007237
10, 119.000754
10, 119.000754
10, 119.008617
11, 120.867619
11, 120.867683
11, 120.867683
11, 120.867683
11, 132.119547
10, 130.847676
10, 130.847676
11, 130.847670
11, 130.804621
11, 130.804621
11, 130.804621
11, 126.490423
11, 126.488690
11, 126.515051
11, 126.515051
10, 133.984287
10, 133.984287
10, 141.136574
10, 141.136557
10, 141.136557
10, 141.136557
10, 141.136557
10, 141.136557
10, 141.136095
9, 141.133955
9, 141.128995
9, 141.128995
9, 141.128995
9, 141.128348
9, 141.085577
9, 141.085577
9, 141.085577
9, 141.085577
9, 141.085577
10, 141.087175
10, 141.087175
10, 141.087175
10, 141.087175
10, 141.087175
10, 141.087175
11, 141.082355
11, 141.082355
11, 139.925048
11, 135.152345
11, 135.152345
11, 135.149189
11, 135.136130
11, 135.136130
11, 135.153191
11, 135.153191
11, 135.153191
11, 135.153191
11, 135.153191
11, 136.213046
11, 136.646562
11, 136.794860
11, 136.794860
11, 136.794860
11, 136.794860
11, 136.782640
12, 150.716325
12, 150.716325
12, 150.716325
12, 150.716325
12, 150.716325
13, 168.966349
13, 168.966349
13, 160.577278
13, 160.578323
13, 154.365372
13, 155.139807
13, 155.139807
13, 155.139807
13, 152.257606
13, 152.257606
13, 152.257606
13, 152.257606
13, 152.302582
13, 148.940841
13, 148.940841
13, 148.940841
13, 148.940841
13, 148.916434
13, 149.171348
13, 149.171348
13, 160.094284
13, 160.147980
13, 153.280607
12, 153.498051
12, 153.498051
12, 153.498051
12, 150.509299
12, 150.626616
12, 150.626616
12, 150.626616
12, 150.654945
12, 115.611273
12, 115.611273
12, 119.784724
12, 119.255985
12, 125.645174
12, 125.645174
12, 125.645174
12, 127.942326
12, 127.942326
12, 123.201903
12, 123.201903
12, 123.201903
12, 123.201903
12, 123.201903
12, 123.201903
13, 123.187483
13, 122.382962
13, 121.270396
13, 120.973632
12, 120.973632
12, 120.973632
12, 125.026419
12, 124.026579
12, 124.026579
12, 124.026579
12, 122.299194
12, 123.065639
12, 123.060748
12, 123.060748
12, 124.298341
12, 124.344987
12, 124.344987
12, 124.340353
12, 123.671427
12, 123.823181
12, 124.254622
12, 124.255046
13, 123.965161
13, 123.965161
13, 123.965161
13, 123.965161
13, 123.964808
13, 123.964808
12, 124.068128
12, 124.068128
12, 124.068128
12, 139.612715
12, 120.034207
12, 120.112864
12, 120.112864
12, 120.109179
12, 119.656885
12, 119.656885
13, 119.658275
13, 119.658275
13, 119.658275
13, 119.703879
13, 119.703879
12, 122.793120
11, 122.969409
12, 140.864784
12, 140.864784
12, 140.709081
12, 141.173997
12, 141.173997
12, 141.444588
13, 128.827268
13, 128.827268
12, 128.827268
12, 128.827268
12, 128.827268
12, 128.817876
11, 128.817876
11, 122.526454
11, 122.584132
11, 122.602419
10, 118.968973
10, 118.394368
10, 118.199061
10, 118.199061
10, 118.199061
10, 115.274485
10, 115.224659
10, 115.224659
9, 115.235274
9, 115.682473
8, 118.611419
8, 121.379171
9, 122.658086
9, 122.658086
10, 122.658385
11, 119.422596
11, 147.085780
11, 147.085780
11, 147.085780
11, 147.085780
11, 147.085780
11, 147.085780
10, 146.773211
10, 146.773211
10, 146.773211
10, 134.860119
9, 134.860119
9, 134.860119
9, 134.860119
9, 134.581955
9, 135.243373
9, 135.243373
9, 135.243373
9, 135.630124
9, 135.630124
9, 135.630124
9, 135.829927
9, 135.778849
9, 135.313994
9, 135.313994
9, 135.313994
9, 135.313994
9, 135.313994
9, 129.561831
9, 129.277982
10, 129.312748
10, 142.504570
10, 170.543403
10, 180.082855
10, 180.082968
10, 190.339025
10, 190.464188
10, 190.464188
10, 190.464188
10, 190.464188
10, 190.464188
10, 190.332954
10, 190.332954
10, 190.332954
11, 190.489478
10, 190.570710
10, 190.570710
10, 190.573483
10, 190.442089
10, 190.575315
10, 191.050867
9, 191.168358
9, 191.168358
9, 191.168358
9, 187.694633
8, 174.110776
8, 178.379349
8, 187.203065
8, 187.203065
8, 167.354642
8, 167.354642
8, 166.717514
8, 166.740030
8, 166.863368
8, 175.889923
8, 176.745519
8, 180.623410
7, 181.397480
7, 190.264187
8, 189.541339
9, 212.749140
9, 212.749140
9, 220.138303
9, 220.193040
9, 220.193040
9, 206.830606
9, 207.136659
9, 227.666328
9, 227.666328
9, 186.716396
9, 186.041877
9, 186.041877
9, 186.041877
9, 185.574968
10, 186.332617
10, 186.332617
10, 186.332617
10, 186.332617
10, 185.149584
10, 196.816659
11, 196.876375
10, 203.340569
10, 203.340569
10, 203.340569
10, 207.227083
10, 207.227083
9, 210.402545
9, 210.402545
9, 210.439877
9, 210.439877
9, 210.399029
9, 202.825487
9, 202.825487
9, 203.773247
9, 205.977964
9, 205.977964
8, 236.508325
9, 237.538279
9, 237.538279
10, 236.548921
10, 236.692182
10, 237.194534
10, 167.189740
10, 142.256978
10, 142.256779
10, 142.256779
10, 142.494435
10, 142.892005
10, 142.892005
10, 142.892286
10, 142.892286
10, 142.892286
10, 142.892286
10, 143.167628
10, 143.201607
10, 143.251147
10, 138.214355
10, 138.317051
10, 138.317051
9, 138.325327
9, 138.325327
9, 138.325327
9, 138.349657
9, 139.198804
9, 139.198804
10, 141.045416
10, 141.045416
10, 141.045422
11, 141.091629
10, 141.096175
10, 141.096175
10, 141.098584
9, 141.646370
9, 141.646370
9, 141.646370
9, 141.647453
9, 141.647453
9, 141.410776
10, 146.093289
9, 146.132875
10, 146.171883
10, 142.634437
11, 229.540028
11, 229.207401
12, 229.270600
12, 227.714945
13, 227.706058
13, 227.706058
12, 214.916812
12, 214.916812
12, 198.640322
11, 197.788170
11, 197.775890
11, 197.775890
11, 197.763530
11, 198.167399
11, 198.167399
11, 123.818935
12, 125.063289
12, 125.063289
12, 125.063289
12, 123.815428
12, 123.815428
12, 123.815428
12, 123.815428
12, 123.861576
12, 123.904918
12, 123.897650
12, 123.897650
12, 123.897650
12, 123.897650
12, 123.897650
12, 123.388511
12, 123.387322
12, 123.387322
13, 123.328242
13, 123.328242
13, 123.333009
13, 124.363724
13, 124.363724
13, 124.363724
12, 124.372287
12, 124.372287
12, 124.372287
13, 186.737620
13, 194.042766
13, 194.042766
13, 194.042766
13, 177.572154
13, 177.599793
14, 177.829596
14, 177.829596
14, 177.829596
14, 184.496235
14, 184.496235
14, 161.778252
14, 161.542345
14, 161.826596
14, 161.826596
14, 161.889395
13, 156.641211
13, 156.439798
13, 156.270483
13, 150.892991
13, 145.407493
13, 128.554388
13, 128.937515
13, 128.937515
12, 128.343594
12, 130.576104
12, 130.576104
12, 130.576104
12, 130.576104
12, 130.576104
12, 130.566169
12, 130.949674
12, 121.132961
12, 159.625416
12, 159.625416
12, 159.625416
11, 160.471727
11, 137.580385
11, 137.580385
11, 135.232797
11, 135.228329
11, 128.476649
11, 128.476637
12, 128.506335
12, 128.388441
12, 128.388441
12, 128.697604
12, 139.581608
12, 139.581608
12, 140.036283
12, 140.036283
12, 138.018068
12, 137.630923
12, 137.098450
13, 137.098217
12, 137.105823
12, 139.870105
12, 139.543145
12, 139.543145
12, 139.543145
13, 129.665135
13, 128.946977
13, 128.946872
13, 128.946872
13, 128.946872
13, 128.946205
13, 128.946205
13, 129.028924
13, 129.028924
13, 129.028979
13, 129.191242
13, 129.191242
12, 129.116534
12, 129.116534
12, 129.265315
12, 129.733901
12, 130.587077
12, 128.818024
12, 128.818024
12, 128.818024
12, 128.813985
12, 127.392991
12, 127.392991
12, 127.392991
12, 133.093747
12, 131.169115
12, 134.465557
12, 134.465557
12, 139.177742
12, 139.177742
12, 139.177742
12, 139.177963
12, 133.132214
11, 165.400643
11, 165.400643
11, 165.400643
11, 162.666046
11, 162.527335
11, 162.527335
11, 167.681736
11, 167.681736
11, 162.497022
11, 161.592964
11, 161.592964
11, 161.592964
11, 161.592964
11, 161.592964
11, 155.423153
11, 155.423153
11, 155.439194
11, 155.439194
11, 155.410974
10, 155.413976
10, 156.118327
10, 156.120472
10, 156.157709
10, 156.159160
10, 156.159160
10, 156.159160
10, 156.038660
10, 156.038660
10, 156.021896
10, 156.018845
11, 156.018329
11, 156.018685
11, 156.018685
11, 156.018685
10, 156.018845
10, 156.018845
10, 156.018845
10, 154.498155
10, 154.498155
10, 154.498155
10, 154.498155
10, 154.498155
10, 154.498155
10, 154.498155
10, 154.498155
10, 154.498155
10, 154.498155
10, 154.232042
10, 165.906970
10, 165.906970
10, 165.906970
10, 142.122589
10, 142.122589
10, 142.122589
10, 142.121300
10, 142.121300
10, 142.119196
10, 142.119196
10, 142.119196
10, 142.083981
10, 130.774353
10, 128.989977
10, 128.989977
10, 128.989977
10, 125.884420
11, 125.909654
11, 125.929874
11, 125.929874
11, 125.929874
10, 135.567593
10, 135.567589
10, 135.567795
10, 135.567795
10, 142.791624
11, 142.917799
11, 142.888866
11, 142.888866
11, 142.888866
11, 142.888866
10, 142.762698
11, 127.565978
11, 143.812386
11, 143.812391
11, 143.772071
11, 143.930535
11, 143.938119
11, 143.968465
11, 143.968465
11, 143.968465
11, 143.968465
11, 143.968465
12, 124.079898
12, 124.062071
12, 124.062071
12, 124.062071
12, 125.955962
11, 125.971359
11, 125.971359
11, 127.042495
11, 127.042495
10, 124.383741
10, 128.100246
10, 127.683651
10, 127.682976
10, 146.315154
10, 146.335213
10, 127.934260
10, 128.087677
10, 128.083930
10, 128.083930
10, 128.084210
10, 128.084210
10, 125.914131
10, 124.833283
10, 124.834376
10, 124.834376
9, 162.994970
9, 163.333615
9, 163.405099
9, 163.686594
10, 163.573648
10, 201.008115
10, 202.914269
10, 207.922369
10, 207.922369
10, 217.862871
10, 217.863581
10, 217.863581
11, 217.863581
11, 217.862049
10, 221.359930
10, 218.494636
10, 218.563692
10, 218.563692
10, 218.563692
10, 218.563708
10, 218.564717
10, 218.564717
10, 218.564717
11, 213.892833
11, 213.892833
10, 213.614131
10, 151.225448
10, 117.394020
9, 117.484020
9, 119.600585
9, 119.592606
9, 119.592606
9, 119.592606
9, 119.829587
9, 119.829587
9, 119.904717
9, 119.904717
9, 119.863367
10, 120.283669
10, 120.716668
10, 120.083081
10, 122.245363
10, 122.245363
10, 122.247420
10, 122.247420
10, 122.247420
10, 121.880196
10, 121.880196
10, 121.891927
10, 122.473443
10, 114.507999
10, 114.507999
10, 114.507999
10, 114.507999
10, 114.521372
11, 109.257365
11, 109.257365
11, 109.257365
11, 109.287698
11, 109.258422
11, 109.258422
11, 109.258422
11, 109.258422
11, 109.258422
10, 109.559287
11, 109.501239
10, 109.293053
10, 109.293053
10, 115.040283
10, 115.040283
10, 115.040283
10, 113.567229
10, 113.554985
10, 113.481666
10, 113.481666
11, 113.481666
11, 113.481666
11, 113.481666
11, 113.481666
11, 113.481666
11, 113.445696
11, 113.445696
11, 113.172175
11, 113.294536
11, 113.294536
11, 113.214390
11, 113.214390
11, 113.081906
11, 113.081906
11, 113.081906
12, 115.485374
12, 115.499009
12, 121.050773
12, 121.295684
12, 121.443804
12, 121.462486
12, 121.510081
12, 121.516372
12, 121.511998
12, 121.511998
12, 121.511998
12, 121.513132
12, 112.657836
12, 112.657836
12, 174.500894
12, 175.012675
12, 175.012675
11, 176.239913
11, 176.239913
11, 164.546453
11, 164.831043
12, 163.871597
12, 163.871597
12, 163.293251
12, 163.654695
12, 163.652698
12, 163.652698
12, 174.657162
12, 174.650857
12, 174.650857
13, 180.963343
13, 180.954566
13, 180.954566
13, 180.967446
13, 180.964961
13, 180.964961
13, 180.955581
13, 180.955581
13, 180.955581
13, 180.955565
13, 180.283650
13, 193.564731
13, 193.564731
13, 193.579658
12, 202.910533
12, 192.230866
12, 192.230866
13, 191.230338
13, 193.314003
13, 192.208930
13, 192.208930
13, 192.208930
13, 193.472638
13, 193.472638
13, 187.113915
13, 187.113915
12, 188.915623
11, 190.823351
10, 192.564920
10, 192.592134
10, 191.122184
10, 191.122184
10, 191.122184
10, 191.040279
11, 190.084989
11, 186.367017
11, 186.367017
11, 186.128167
11, 187.100290
11, 187.100290
11, 187.100290
11, 187.100290
10, 186.822620
10, 190.053539
10, 186.468216
10, 186.468216
10, 186.468216
10, 186.468216
10, 186.468216
10, 186.466147
10, 186.466147
10, 185.585496
10, 185.585496
10, 180.048348
10, 180.048348
10, 180.048348
10, 180.048348
10, 187.482585
10, 187.377634
10, 187.158629
10, 187.158629
10, 187.348976
9, 187.723414
9, 187.724400
9, 187.724400
9, 188.379701
9, 184.341351
9, 184.341351
9, 178.792914
9, 178.437584
9, 178.437584
9, 178.437584
9, 178.437584
9, 177.675129
9, 182.556130
9, 182.556130
9, 181.542157
9, 181.542157
9, 182.237174
9, 180.843774
9, 180.843774
9, 181.418310
9, 179.061504
9, 178.537144
10, 181.991624
10, 179.476993
10, 179.476993
10, 179.476993
10, 179.476993
10, 179.115204
10, 179.115204
10, 179.115204
10, 179.115204
10, 179.115204
10, 183.004562
11, 174.864373
11, 174.864373
11, 174.864373
11, 189.421576
11, 189.421576
11, 189.421576
11, 189.421576
11, 189.421576
11, 191.315845
11, 191.315845
11, 191.315845
11, 191.315845
11, 194.855279
11, 194.855279
12, 180.098417
13, 176.869485
13, 176.869485
13, 176.869485
14, 159.425508
14, 159.410472
14, 159.410472
14, 159.410472
14, 159.628645
15, 206.130780
15, 202.274431
15, 202.274431
15, 202.274431
15, 200.127782
15, 200.134047
15, 151.548319
15, 151.548319
14, 146.127459
14, 146.127459
14, 146.127459
14, 146.127459
14, 146.124667
14, 146.107241
14, 146.107241
14, 145.995007
14, 145.995007
14, 145.995007
14, 145.995007
14, 145.995007
14, 145.995007
13, 145.566906
13, 174.788018
12, 174.675252
12, 174.739217
12, 174.766684
12, 174.766684
13, 177.962445
13, 179.263701
13, 179.263701
13, 179.243876
13, 177.473976
13, 177.473978
13, 169.547953
13, 169.459820
13, 169.459820
13, 169.459820
13, 169.186471
13, 170.525739
13, 170.400120
13, 173.376272
13, 173.376272
13, 173.376272
13, 173.326635
13, 173.754904
13, 173.754904
13, 173.754904
13, 173.754904
13, 173.754904
13, 173.763674
13, 173.452343
13, 173.387008
13, 173.387008
13, 168.216778
13, 168.227263
13, 156.191699
13, 156.191699
13, 156.112561
13, 156.112561
13, 156.112561
13, 156.112561
12, 157.399062
12, 157.399062
12, 154.768535
12, 154.491447
12, 154.491447
12, 154.491447
12, 154.491447
12, 154.491447
12, 156.226760
12, 156.226760
12, 156.226760
12, 156.226760
12, 156.261795
12, 156.261795
12, 156.348720
12, 156.326140
12, 156.326140
12, 156.326140
12, 156.995535
12, 156.995535
12, 156.188359
12, 156.188359
12, 155.793897
12, 155.793897
12, 155.793897
12, 155.793897
12, 155.793897
12, 156.209597
11, 159.040305
11, 159.040305
11, 159.040305
11, 165.925931
10, 161.843767
10, 161.843767
10, 161.843767
10, 161.753167
10, 161.753167
10, 161.753167
10, 161.753167
10, 161.753167
11, 161.787563
11, 161.787563
11, 161.787563
11, 161.787563
12, 161.655324
12, 161.655324
12, 168.959024
11, 169.727387
12, 169.727387
12, 169.727387
12, 169.727387
12, 169.727387
12, 170.404336
12, 171.099254
12, 186.929581
12, 186.929581
12, 186.929581
11, 186.917217
11, 186.917217
11, 179.648389
11, 179.648389
11, 179.690809
11, 179.690809
11, 179.690809
11, 179.690809
11, 179.690809
11, 179.616321
11, 179.616321
11, 179.718790
11, 179.718790
11, 181.012417
10, 187.919480
10, 187.919480
10, 187.892986
10, 187.482980
10, 187.482980
9, 187.482980
9, 187.490922
9, 187.490922
9, 187.490922
9, 144.765575
9, 144.765600
9, 144.974734
9, 144.974734
9, 144.974734
9, 144.974734
9, 141.555982
9, 137.169551
9, 137.153787
9, 137.195909
9, 136.727999
9, 136.728130
9, 136.728130
9, 136.698109
9, 135.186232
9, 135.186232
9, 131.546188
9, 131.546188
9, 131.513300
9, 131.505380
9, 131.505380
9, 131.505380
9, 131.505380
9, 131.505380
9, 131.505380
9, 131.548237
9, 131.548237
9, 131.548237
9, 131.586195
9, 131.586195
9, 131.586195
9, 132.826651
9, 133.728356
9, 119.303641
9, 119.303641
9, 117.669856
9, 118.459813
9, 118.459813
9, 118.459813
9, 117.300650
9, 117.300650
9, 117.300650
10, 117.432171
10, 120.604008
10, 119.908137
10, 119.886050
10, 120.146933
9, 118.624877
9, 118.624877
9, 118.617986
9, 118.617959
9, 118.617959
9, 118.617959
9, 118.786184
9, 118.786184
9, 118.786184
9, 118.786184
9, 118.681805
9, 118.606230
9, 118.606230
9, 118.703316
9, 118.703366
9, 112.902526
9, 112.902526
9, 112.902495
9, 120.023070
9, 120.023187
9, 120.023187
9, 120.496946
9, 121.145861
9, 121.145861
9, 121.145861
10, 121.145756
10, 121.145756
10, 121.145756
10, 121.145756
10, 121.145770
10, 121.145770
10, 121.145770
10, 121.145786
10, 121.145786
10, 121.145786
11, 121.124883
11, 121.124883
11, 121.124883
11, 120.230967
11, 120.217815
11, 120.217815
11, 120.418873
11, 120.418873
11, 120.414948
10, 120.439203
10, 120.454556
10, 120.447308
10, 123.507829
10, 123.507829
10, 123.507829
10, 123.669373
10, 123.669371
10, 120.857041
10, 121.131001
10, 120.724327
10, 120.724327
10, 120.724262
10, 127.814448
10, 127.814448
10, 127.814448
10, 126.965747
10, 126.965747
10, 126.965747
10, 126.965747
10, 121.946913
10, 121.946913
10, 121.946913
10, 136.807915
10, 136.807898
10, 136.807917
10, 136.734407
10, 136.735482
10, 138.442260
10, 138.443764
10, 138.543840
10, 138.543840
11, 138.529521
11, 138.529521
11, 137.588208
11, 137.588208
12, 137.500515
12, 137.500515
12, 137.500243
12, 135.867635
12, 135.867635
12, 135.867635
12, 135.875732
12, 135.873026
12, 135.873026
12, 137.605706
12, 137.605704
12, 137.605704
11, 138.133049
10, 138.231780
10, 138.231780
10, 138.229568
10, 138.226620
10, 136.547047
10, 136.588585
10, 136.312005
10, 135.778843
10, 135.054061
10, 135.054061
10, 141.754138
10, 141.734031
10, 141.734031
10, 140.303746
10, 140.306325
10, 132.497615
10, 132.502851
10, 132.511320
10, 132.651588
10, 132.651588
10, 138.462506
10, 138.462506
9, 136.906347
9, 136.906347
9, 136.906347
9, 135.017460
9, 134.876149
9, 134.789606
9, 134.791835
9, 134.800484
9, 138.911685
9, 147.957186
9, 147.957186
9, 147.957186
9, 147.809632
9, 141.632796
9, 141.632796
9, 141.632796
9, 140.116396
9, 150.988129
9, 140.124376
9, 140.124376
9, 140.124376
9, 140.124376
9, 122.431938
9, 122.431938
10, 121.855704
10, 121.855704
10, 121.855704
10, 121.855704
10, 116.139798
10, 116.139798
10, 116.139798
10, 116.139798
10, 116.139798
10, 116.403674
10, 116.403674
10, 114.270742
10, 114.270606
10, 114.270606
11, 118.106051
11, 125.907056
11, 125.907056
11, 121.411940
11, 121.804760
11, 122.684899
11, 122.605846
11, 122.608206
11, 125.229115
11, 125.229115
11, 125.229115
11, 122.099534
11, 122.103901
11, 122.103901
11, 122.103901
11, 122.289815
11, 122.289815
11, 122.287475
11, 122.287475
11, 122.358467
11, 122.358467
11, 131.068357
11, 131.075105
11, 131.075105
11, 131.142878
11, 131.067352
11, 131.067352
11, 131.082759
11, 130.110505
11, 130.110505
11, 130.110505
11, 130.110505
11, 130.110505
11, 129.642290
11, 129.642290
10, 129.637312
10, 129.637312
10, 129.689928
11, 116.171645
11, 115.565019
11, 115.565019
11, 115.565019
11, 115.565019
11, 115.505562
11, 115.505562
11, 115.505562
11, 115.505562
11, 114.530116
12, 114.696088
12, 113.717583
12, 113.717583
12, 113.717583
12, 113.716416
12, 113.896817
12, 113.888969
12, 104.578675
12, 104.578675
12, 104.578675
12, 104.578675
12, 104.578675
12, 104.578675
12, 104.588291
12, 120.946822
12, 122.004541
12, 122.004541
12, 122.013995
12, 120.901842
12, 120.901842
12, 121.303437
12, 121.302838
12, 121.019636
12, 120.028657
12, 119.622893
11, 127.022500
12, 126.953047
12, 126.944652
12, 126.944652
12, 126.944521
12, 126.986256
12, 126.986256
12, 126.986256
12, 126.986256
13, 139.248050
13, 139.248050
13, 139.216090
13, 139.216090
13, 140.674529
13, 136.628195
13, 136.628195
13, 136.628195
13, 136.628549
13, 136.388427
13, 136.390695
13, 136.390695
13, 136.390695
13, 136.359020
13, 136.359020
13, 136.344114
12, 136.389336
12, 136.389336
12, 136.320083
13, 136.299068
13, 135.560612
13, 135.650447
13, 134.805068
13, 134.805068
14, 121.495486
14, 121.475945
14, 121.475945
14, 121.475945
14, 121.480831
14, 121.480831
15, 124.643861
15, 122.142682
15, 122.142682
15, 122.142682
14, 121.939377
15, 121.939377
15, 121.939377
15, 121.939377
15, 121.939377
15, 121.754566
15, 121.754566
15, 122.015687
15, 122.015687
15, 122.015687
15, 122.006350
15, 122.012291
15, 121.993124
15, 122.169374
15, 122.679617
15, 122.679617
16, 130.169158
16, 130.622979
17, 129.910538
16, 129.923770
16, 129.958739
16, 129.958739
16, 129.958739
16, 130.083312
17, 145.403518
17, 145.403518
17, 145.748104
17, 145.748104
17, 145.726811
16, 144.963319
16, 144.963319
16, 144.658186
16, 144.658186
16, 144.658186
16, 144.650525
16, 144.650525
16, 174.032446
16, 174.032446
15, 158.732436
15, 162.244434
15, 162.244434
15, 162.561094
15, 162.561094
15, 166.974183
15, 166.974183
15, 166.974183
15, 158.932917
15, 158.932972
15, 158.932972
14, 159.544790
14, 160.116319
14, 160.116319
14, 159.834441
14, 159.834441
15, 167.122210
15, 158.359058
15, 146.894489
15, 146.885326
15, 146.885326
15, 146.885326
14, 146.842245
14, 146.842245
14, 146.842245
14, 146.842245
14, 146.858806
14, 146.857976
14, 146.961806
14, 146.956094
14, 146.956094
14, 146.200860
14, 146.200860
14, 146.200860
14, 146.201305
14, 146.200601
14, 146.185869
14, 153.552141
14, 153.552141
14, 153.545025
14, 153.545025
14, 153.545025
14, 153.544099
13, 153.529205
13, 155.645321
13, 155.645321
13, 155.645321
13, 155.095551
13, 156.101134
13, 156.100852
13, 156.045183
14, 156.044400
14, 156.042570
14, 156.042570
14, 156.042570
14, 156.042570
14, 156.042570
14, 156.042570
14, 156.042570
14, 156.042570
14, 158.227172
14, 158.227172
14, 158.227175
14, 158.227175
14, 170.143063
14, 170.143063
13, 156.674084
13, 156.899525
13, 156.899525
13, 145.787688
13, 142.787125
13, 134.286495
13, 134.286482
13, 134.286475
13, 141.702205
13, 141.702205
13, 141.702384
13, 141.702384
13, 141.702366
12, 172.555347
12, 172.555294
12, 172.058402
12, 172.058402
12, 172.058402
12, 172.058402
12, 172.058402
12, 172.058402
12, 172.058402
12, 172.058402
12, 172.058424
11, 172.021652
10, 172.021697
9, 171.414481
9, 171.414481
9, 171.395092
9, 171.395092
10, 158.701663
10, 158.701663
10, 158.701663
10, 158.701663
10, 159.183852
10, 159.183347
11, 158.311522
11, 158.311522
11, 158.311522
11, 156.872126
11, 158.967964
11, 139.238730
11, 139.473579
11, 139.473579
11, 139.628957
11, 139.726391
11, 139.726391
11, 139.722641
11, 139.712734
11, 139.711589
11, 153.661147
11, 153.661147
10, 133.173491
10, 133.186537
10, 133.186537
10, 133.451364
10, 145.468443
10, 145.468443
10, 145.468443
10, 145.467116
10, 145.814501
10, 145.814501
10, 145.929130
10, 145.929130
10, 146.274461
10, 146.151892
10, 146.151892
10, 146.151892
10, 145.473997
10, 146.485155
9, 150.808847
10, 150.973379
9, 150.808847
9, 145.209799
9, 145.209799
9, 155.711985
9, 156.568298
8, 140.402188
8, 140.402188
8, 140.402188
7, 139.790614
7, 139.790614
7, 141.827925
7, 141.827925
7, 136.776548
7, 130.386788
7, 130.386788
7, 122.027654
7, 122.027654
7, 122.051788
7, 122.051788
7, 122.051788
7, 122.051788
6, 124.574672
6, 121.417512
7, 121.417526
7, 121.417526
7, 121.417526
7, 121.417526
7, 121.417526
7, 121.417526
7, 121.417562
7, 121.417562
7, 121.521968
6, 121.521966
6, 121.521966
6, 121.521966
6, 121.521966
5, 121.521956
5, 121.521956
5, 121.521956
5, 121.521956
5, 121.521956
5, 121.521956
5, 121.521956
5, 122.834555
5, 122.834555
5, 122.834555
5, 122.215054
5, 122.215054
5, 122.215054
5, 122.215054
5, 122.215054
5, 122.215054
5, 122.215054
5, 122.215054
6, 119.818638
5, 117.655314
5, 117.655314
5, 117.655314
5, 117.672522
5, 117.672522
5, 117.672522
5, 117.672522
5, 117.672522
5, 117.696599
5, 117.684299
5, 117.684299
5, 117.684299
5, 117.088821
5, 117.088821
5, 117.088821
5, 115.624827
5, 115.617990
5, 115.613982
5, 115.613982
5, 127.330224
5, 127.330224
5, 127.330224
5, 127.330224
5, 127.330224
5, 127.245982
5, 127.245982
5, 127.245982
5, 119.876374
5, 119.876374
6, 119.960513
6, 119.962707
6, 119.962707
7, 119.962711
7, 119.962711
7, 119.962711
7, 119.921160
7, 119.921160
7, 119.921160
7, 119.921006
7, 119.664957
7, 119.667660
8, 119.653884
8, 119.613587
8, 119.665303
8, 119.665303
8, 119.665303
8, 119.667254
8, 119.670539
8, 119.670539
8, 119.670539
8, 119.670539
8, 119.670539
8, 119.956303
8, 119.956303
7, 119.956304
7, 119.956304
7, 119.956304
6, 119.966342
6, 124.067672
6, 124.067672
6, 124.067672
6, 124.609864
6, 124.609864
6, 124.302488
6, 124.321247
6, 126.598608
6, 126.373129
6, 126.373129
6, 126.373129
6, 126.696744
6, 126.696744
6, 126.696744
6, 126.696744
6, 126.686185
6, 126.686185
6, 126.715452
6, 126.702771
6, 126.702771
6, 126.702771
6, 121.168121
6, 121.168121
6, 121.168121
6, 122.058248
6, 122.058248
6, 117.549171
6, 117.549171
6, 117.549171
6, 117.524001
6, 117.106123
6, 122.727225
6, 122.699606
6, 122.699606
6, 122.829947
6, 122.828236
6, 122.810660
6, 122.810660
6, 122.809125
6, 122.809125
6, 122.809125
6, 122.813631
6, 122.813631
6, 122.813631
6, 122.813631
6, 124.389763
6, 124.389763
6, 123.626867
6, 123.626867
7, 123.636711
7, 123.636711
6, 123.626867
6, 122.471742
6, 122.471742
6, 122.466418
6, 122.461873
6, 143.521538
5, 143.517267
5, 147.114195
5, 148.063880
5, 148.063880
5, 148.063880
5, 148.063880
6, 148.066194
6, 147.278854
6, 147.511973
6, 147.539016
6, 142.474102
6, 142.474102
6, 137.739825
6, 137.739542
6, 137.739542
6, 137.739542
6, 137.739542
6, 137.658861
6, 137.658861
6, 137.658861
6, 137.658354
6, 137.658354
6, 137.670819
6, 137.582458
6, 137.582458
6, 137.582458
6, 137.582458
6, 144.677927
6, 144.677927
6, 141.178713
6, 141.687577
6, 141.687577
6, 139.179263
6, 139.179263
